ProbeID	SYMBOL	logFC	AveExpr	t	P.Value	adj.P.Val	B
NM_153375_2039	NM_153375_2039	PLAC2	-0.992489723152562	0.484799427126302	-8.27782722969308	8.43457241938635e-07	1.43683144228441e-05	5.84264869071181
NM_018283_1862	NM_018283_1862	NUDT15	0.788524376849204	0.568922525622643	8.27733794186227	8.44050214911145e-07	1.43683144228441e-05	5.84192104375791
AK025589_2005	AK025589_2005	STARD9	0.809080566351947	-0.529439447016034	8.27176427658229	8.50836191635738e-07	1.44499554333667e-05	5.83363003838813
NM_002794_527	NM_002794_527	PSMB2.2	0.782663911822188	-0.0172430559357872	8.26855856719908	8.5476527392881e-07	1.45065537068728e-05	5.82885969373766
NM_030808_2234	NM_030808_2234	NDEL1	-0.683861490152143	1.16042463249876	-8.26367006020036	8.60793854635691e-07	1.45885063029547e-05	5.82158275488533
NM_024572_2089	NM_024572_2089	GALNT14	1.27765934577753	0.976561921200468	8.26070462703379	8.64472764105597e-07	1.46311809530788e-05	5.81716701846845
NM_033666_2208	NM_033666_2208	ITGB1.1	1.23359470698999	0.854544592592336	8.26067058603008	8.64515091676572e-07	1.46311809530788e-05	5.81711632269106
XM_352943_3588	XM_352943_3588	POLR1B.2	0.841792591332361	-0.291428183227184	8.25688935187998	8.69230454909959e-07	1.47007542860989e-05	5.81148419828365
NM_003976_1323	NM_003976_1323	ARTN	1.24648305785189	2.51444982705805	8.24750471655188	8.81051384148971e-07	1.48903194318992e-05	5.79749815046124
NM_002272_2385	NM_002272_2385	KRT4	-0.771175421733407	0.609888088634812	-8.24656709231709	8.82241723453629e-07	1.49000824405502e-05	5.79610019365088
BC019348_463	BC019348_463	MGC70863.1	0.970695495971461	0.204555646978631	8.24531461179943	8.83834434471143e-07	1.49166227941278e-05	5.79423262894487
NM_006328_2622	NM_006328_2622	RBM14	0.69737428143816	-0.333239833833495	8.24395886445959	8.85561890938336e-07	1.49354127514704e-05	5.79221086346362
NM_144596_1310	NM_144596_1310	TTC8	0.733289053037468	-0.227567044912388	8.24317568217676	8.86561426825956e-07	1.49419084548907e-05	5.79104283428776
NM_005504_418	NM_005504_418	BCAT1	0.793769185869198	-0.578679552827013	8.2372262905612	8.94193388142249e-07	1.50471772212574e-05	5.78216748212937
NM_003122_289	NM_003122_289	SPINK1	-3.28873618654131	1.37172136306515	-8.23638182553533	8.95282296018071e-07	1.50471772212574e-05	5.78090734441035
NM_019023_2273	NM_019023_2273	PRMT7	0.697742913067206	-0.507353461163552	8.23372216434409	8.98721005347009e-07	1.50878624429611e-05	5.77693793163054
BC008810_3397	BC008810_3397	MPZL3	-0.769681594831155	0.445344306710832	-8.23355023264636	8.98943777954387e-07	1.50878624429611e-05	5.77668130170707
NM_021914_391	NM_021914_391	CFL2	1.03553102328993	-1.14102793759603	8.22347189693529	9.12104870088735e-07	1.52561144708102e-05	5.76163165737048
NM_006585_1334	NM_006585_1334	CCT8.1	0.766785597137093	-0.424076024302423	8.22193172997255	9.14134018675497e-07	1.52795459341499e-05	5.75933066006701
BC018519_142	BC018519_142	FAM36A	0.81835999051268	-0.371177506759797	8.2188758354359	9.18174258435813e-07	1.53365370639828e-05	5.75476430054131
BC053663_1274	BC053663_1274	YDJC	0.733537378525339	-0.357460905596271	8.21471451523326	9.23706377139281e-07	1.54183521565047e-05	5.74854425028134
NM_004749_1294	NM_004749_1294	TBRG4	0.752130695790318	-0.228465549101106	8.21350678381287	9.25318541624007e-07	1.54346686778435e-05	5.74673861267335
NM_014597_2092	NM_014597_2092	DNTTIP2	0.909174897241689	0.315010662108329	8.2104787147297	9.29373712324955e-07	1.54810744409198e-05	5.74221064930206
NM_000903_823	NM_000903_823	NQO1	1.35173520886136	-1.59545212172769	8.20593424073486	9.35494934500786e-07	1.55617214822566e-05	5.73541300824884
NM_020200_289	NM_020200_289	PRTFDC1	0.61425104240196	-0.26442936554001	8.20427886467967	9.37735236128423e-07	1.55883260031738e-05	5.73293624877952
NM_032032_2162	NM_032032_2162	RACGAP1.1	1.13897598396811	-0.792857526298574	8.20038530577514	9.43026967494737e-07	1.56442127213315e-05	5.72710938776369
BC008052_1169	BC008052_1169	KIAA1545.1	0.67952616994842	0.553104117724853	8.19910273026223	9.44777018669301e-07	1.56625610729635e-05	5.72518954867181
NM_144666_3329	NM_144666_3329	DNHD1.1	-0.744659946034686	0.35638461320273	-8.18410829530107	9.65493243614266e-07	1.59357708526863e-05	5.70272966193851
NM_003576_1932	NM_003576_1932	STK24.1	-0.746946094796264	1.12883658550726	-8.18367188874488	9.66103323798845e-07	1.59357708526863e-05	5.70207555480533
NM_024604_398	NM_024604_398	RPAP3	0.748529279747801	0.0115603623171904	8.18338882077691	9.66499260185539e-07	1.59357708526863e-05	5.70165126615882
NM_018063_2860	NM_018063_2860	HELLS	0.636641147194562	-0.352730007942357	8.18236408741428	9.67934023065547e-07	1.59486147973944e-05	5.70011521631931
NM_004287_455	NM_004287_455	GOSR2	0.791039729743457	0.366347620940564	8.18074822148313	9.70201025957409e-07	1.59751448553041e-05	5.69769280601113
NM_000515_627	NM_000515_627	GH1	1.64320577428268	-0.748527011188171	8.17717971066492	9.75227427298561e-07	1.6047043999933e-05	5.69234194656075
NM_018492_1660	NM_018492_1660	PBK	1.42544905432839	-0.568421142501524	8.17248245493285	9.81885714050736e-07	1.61456798956822e-05	5.68529613808111
NM_006047_6291	NM_006047_6291	CPNE1.1	0.711488607491438	-0.742027132463347	8.16904239887017	9.86792411313338e-07	1.62153996237435e-05	5.68013435296307
NM_000232_404	NM_000232_404	SGCB	0.850397498517406	-0.212941262176122	8.16630882284714	9.90709904175349e-07	1.62687811408133e-05	5.67603157822701
NM_012322_141	NM_012322_141	LSM5	1.10498142906717	-0.647634789661247	8.16319027509256	9.95199183099675e-07	1.63314737739434e-05	5.6713498608323
NM_018479_737	NM_018479_737	ECHDC1	0.95691567591406	0.183212858129762	8.16195865697768	9.96978066606646e-07	1.63496335670085e-05	5.6695005587164
AL109726_875	AL109726_875	PDE8A.3	0.837731995966749	0.673550592486521	8.16092668401192	9.98471181066412e-07	1.63599061648027e-05	5.66795088156864
NM_004902_2167	NM_004902_2167	RBM39	0.692443922191562	-0.861233699576492	8.16059618641042	9.98949862447862e-07	1.63599061648027e-05	5.66745455678174
NM_030916_1528	NM_030916_1528	PVRL4	0.628464367569979	-0.367008264607841	8.15516150950285	1.0068561467374e-06	1.64561434735575e-05	5.6592910625101
NM_018186_2628	NM_018186_2628	C1orf112	1.41921265947661	-1.13607690884516	8.14693780064816	1.01894587656683e-06	1.65979663215708e-05	5.64693107132215
NM_016466_724	NM_016466_724	ANKRD39	0.806602322727408	-0.0928365656252018	8.14183848343777	1.02651940397221e-06	1.6676654578894e-05	5.63926267686033
NM_003798_2103	NM_003798_2103	CTNNAL1	1.76328360177415	0.116454833456677	8.13977565756091	1.0296000026984e-06	1.67155354243159e-05	5.63615965328765
NM_001263_2305	NM_001263_2305	CDS1	-1.08668591441121	1.49757007000867	-8.13590971259118	1.03539970184073e-06	1.67872804991776e-05	5.63034283008779
NM_138410_472	NM_138410_472	CMTM7.2	0.633196972810432	0.466877826814692	8.13281835633261	1.04006220238068e-06	1.6840775901992e-05	5.6256901239005
NM_024841_1626	NM_024841_1626	FLJ14213.1	1.07344303313888	0.880410554190964	8.13280386971013	1.04008410381546e-06	1.6840775901992e-05	5.62566831769358
NM_014363_12389	NM_014363_12389	SACS	0.873597281864458	-0.889871356057743	8.13195452050519	1.04136903513051e-06	1.68503625644537e-05	5.62438977580228
NM_001186_5161	NM_001186_5161	BACH1	-1.34352135840313	0.806457220953746	-8.12326162587909	1.05461688275566e-06	1.70307321305562e-05	5.6112989682363
NM_002089_810	NM_002089_810	CXCL2.1	1.27977966142162	0.426936436018138	8.09949122243047	1.09176018070579e-06	1.76071668400298e-05	5.57545398530235
NM_052886_2314	NM_052886_2314	MAL2	-0.804984452434821	1.87389373602207	-8.0972137640952	1.09539077554098e-06	1.76423203054018e-05	5.57201590972324
NM_004181_820	NM_004181_820	UCHL1	1.00559104062224	-0.756570298975491	8.09360153398406	1.10117537748593e-06	1.77120272357526e-05	5.56656150455852
NM_004965_897	NM_004965_897	HMGN1	0.750241727063088	-0.35078535915126	8.08850865002199	1.10938598968902e-06	1.7820519992891e-05	5.55886853647048
NM_004290_1746	NM_004290_1746	RNF14	0.674714431922536	0.322790574335382	8.08701484047923	1.11180652141089e-06	1.78476135978303e-05	5.55661146635506
NM_003472_2280	NM_003472_2280	DEK	0.988119426838441	-0.754240652780679	8.08615862240473	1.11319643138768e-06	1.78581380022088e-05	5.55531763726714
NM_001955_1230	NM_001955_1230	EDN1	0.923302680709506	0.728716902956479	8.0837505631366	1.11711531800396e-06	1.7897394291078e-05	5.55167832767677
NM_022809_1028	NM_022809_1028	CDC25C.1	1.01309501413113	-0.940416999217949	8.08303195811479	1.11828760138035e-06	1.79043808199934e-05	5.55059215496537
NM_001760_1426	NM_001760_1426	CCND3	0.848728724882815	-0.780625925714394	8.07769055527244	1.12704204870004e-06	1.80208169785568e-05	5.54251656823505
NM_003290_1806	NM_003290_1806	TPM4.1	0.866842179536589	0.359140691545728	8.06280091089309	1.1518303255434e-06	1.84050680139392e-05	5.5199860745133
NM_006747_3417	NM_006747_3417	SIPA1	-0.748528206261102	0.0797586302931006	-8.05933927693611	1.15767537602837e-06	1.84863198588379e-05	5.51474402690213
XM_045792_8096	XM_045792_8096	GCN1L1	0.817804901411219	-0.673934046491604	8.0530496053848	1.16837598645412e-06	1.86449501250422e-05	5.50521551706443
NM_178836_2077	NM_178836_2077	LOC201164	0.785401866118961	-0.566516737306443	8.05206479896202	1.17006087663854e-06	1.86595937835077e-05	5.50372313480282
NM_022771_2065	NM_022771_2065	TBC1D15	-0.614419353662288	-0.096954681677119	-8.04337435202304	1.18504099062626e-06	1.88613854005436e-05	5.49054824020758
NM_000108_1648	NM_000108_1648	DLD	0.631450367651965	-0.0776126676288409	8.04209012503523	1.18727179852713e-06	1.88845324657815e-05	5.48860051320457
NM_017952_2514	NM_017952_2514	PTCD3	0.767763774330066	-0.913127841288973	8.0373423838648	1.19555761483671e-06	1.89790869404887e-05	5.48139801848409
NM_006872_626	NM_006872_626	GTF2A1L	0.627060645644256	-0.460726725767351	8.02561087071301	1.21629469401588e-06	1.92831075348541e-05	5.46358861219154
NM_006752_2679	NM_006752_2679	MED22	0.661167244785521	-0.452266848051968	8.02405912703906	1.21906594341151e-06	1.93018774373489e-05	5.46123162739586
BF125408_1152	BF125408_1152	PRPF40A	0.753624321029192	0.558430209702304	8.01988307979261	1.22655710511564e-06	1.93931693738759e-05	5.45488699741115
NM_021785_1879	NM_021785_1879	RAI2	-0.624826154957294	0.0664666323442884	-8.01951261768818	1.22722399944058e-06	1.93931693738759e-05	5.45432405066714
NM_000270_1363	NM_000270_1363	NP	0.926102156624882	0.852425938955738	8.01717989391122	1.23143210625471e-06	1.94470317039705e-05	5.45077888963429
NM_012111_1262	NM_012111_1262	AHSA1	0.666749797838643	0.164589432979113	8.0098975407899	1.24466743811054e-06	1.96305525906928e-05	5.43970706651997
NM_002133_1486	NM_002133_1486	HMOX1	-1.84454823509162	0.25852559701917	-8.00914220999516	1.24604879279462e-06	1.96396024891544e-05	5.43855830290843
NM_015420_1971	NM_015420_1971	WDSOF1.1	0.825129270480796	-0.393527769707027	8.00343983125928	1.25652975845484e-06	1.97791609874573e-05	5.42988335433487
NM_006978_395	NM_006978_395	RNF113A	1.69598123722901	-1.99340296544935	8.00259124303131	1.25809740641159e-06	1.9787257749908e-05	5.42859205504582
NM_005911_2654	NM_005911_2654	MAT2A	1.90557701915115	-0.666009129090092	8.0005522387485	1.26187263427953e-06	1.98247690346759e-05	5.42548892104732
NM_018332_2442	NM_018332_2442	DDX19A	0.627157076908531	-0.634156169414936	7.99408913443029	1.27391840038937e-06	1.99881906435287e-05	5.41564930643276
NM_005358_5516	NM_005358_5516	LMO7.2	-2.23292825959332	0.0573940948650242	-7.98997713012742	1.28164542783549e-06	2.007888722549e-05	5.40938630247608
NM_014501_91	NM_014501_91	UBE2S	1.05912703882118	-0.214506316007793	7.98969592750619	1.28217565218692e-06	2.007888722549e-05	5.40895792331444
NM_080422_1336	NM_080422_1336	PTPN2.2	-0.692577460696942	0.527578489010704	-7.98545102806405	1.29020787646917e-06	2.016571693813e-05	5.40249009258794
NM_032822_1236	NM_032822_1236	FAM136A	0.739410559086699	-0.380733014378179	7.98150083615971	1.29773020959225e-06	2.02293303176865e-05	5.39646923459845
NM_025239_538	NM_025239_538	PDCD1LG2	0.706846004371204	0.509311669298896	7.98119395308363	1.29831654189834e-06	2.02293303176865e-05	5.39600140197688
NM_138421_956	NM_138421_956	SAAL1.1	0.765456441385909	-0.368902202032777	7.97991059502846	1.30077156589308e-06	2.02527301424581e-05	5.39404483685366
NM_001211_3223	NM_001211_3223	BUB1B	1.53039737399985	-1.60934450061194	7.97882583054627	1.30285051086225e-06	2.02721205528918e-05	5.39239087699032
NM_173676_2188	NM_173676_2188	PNPLA1	-1.29738471106154	0.686118936040533	-7.9743512835521	1.31146312557798e-06	2.03800531719211e-05	5.38556686736196
NM_018428_1898	NM_018428_1898	UTP6	0.723484718702177	-0.127367145610969	7.97190673102565	1.3161937888509e-06	2.04405063504813e-05	5.38183766723475
XM_292745_717	XM_292745_717	LOC342897	-0.640344722369191	0.349597155340046	-7.96988469600433	1.3201204232215e-06	2.04884037605276e-05	5.37875244697279
NM_007355_1F03	NM_007355_1F03	HSP90AB1	0.965874845970436	-0.248082357546825	7.96920675090192	1.32143970807721e-06	2.04957995538506e-05	5.37771792170157
NM_000313_2832	NM_000313_2832	PROS1	-1.08995490322544	-0.621230162390254	-7.96846566364441	1.32288346135754e-06	2.05051152200225e-05	5.37658697610276
NM_012112_3370	NM_012112_3370	TPX2	1.97956152221133	-1.55485151249838	7.96394400799971	1.33172852381902e-06	2.06290685982666e-05	5.36968512616016
NM_002069_3116	NM_002069_3116	GNAI1	-1.03397581921371	1.51842034189233	-7.96303996518785	1.33350445383449e-06	2.0641401249401e-05	5.36830488287881
NM_030780_935	NM_030780_935	SLC25A32	0.655525754735496	-0.168135759793134	7.96267497885217	1.3342221531274e-06	2.0641401249401e-05	5.36774761204181
NM_017805_1303	NM_017805_1303	RASIP1	0.86220649754356	-0.553928726680741	7.96216900382079	1.33521776373077e-06	2.06436719732564e-05	5.36697504775646
NM_006331_684	NM_006331_684	EMG1	1.0148990869248	0.286952567697754	7.9607789681481	1.33795698810331e-06	2.06728805277462e-05	5.36485245855783
NM_024081_445	NM_024081_445	PRRG4	-0.714706881044035	0.578770771263116	-7.95901589149619	1.34143987424129e-06	2.07003919679874e-05	5.36215987920941
NM_031484_2554	NM_031484_2554	MARVELD1	1.05426791248944	-0.373713082103558	7.9440362203998	1.37142080727017e-06	2.10961126077232e-05	5.33926681395929
XM_060307_640	XM_060307_640	OR5BF1	0.891227928045944	0.660086297437279	7.94280569467917	1.37391489226001e-06	2.11211189505457e-05	5.33738495538789
M96843_1078	M96843_1078	ID2B	-1.09211035881305	-2.22465801389735	-7.93619417093774	1.38739769800968e-06	2.13014596058052e-05	5.32727054909627
NM_004561_793	NM_004561_793	OVOL1	-1.0871460618954	1.09694903002337	-7.93553977900772	1.38873977197987e-06	2.13086127788963e-05	5.32626914622325
NM_015484_736	NM_015484_736	SYF2	-0.616747452846213	0.364789030015734	-7.93114064096433	1.39779750719871e-06	2.14340702238793e-05	5.31953580928441
BC034499_1802	BC034499_1802	ZNF738	1.01453160200778	-0.651072850156347	7.92957189796627	1.40104259163134e-06	2.14567731917344e-05	5.31713408564943
NM_018171_2696	NM_018171_2696	APPL2	-0.671276953950801	0.068244887429081	-7.92289070581657	1.41495260091748e-06	2.16289423345777e-05	5.30690174108819
AK091688_966	AK091688_966	AK091688_966	0.635607955865346	0.0207778345081427	7.92129970494161	1.41828646349653e-06	2.16581416091886e-05	5.30446425599337
NM_002965_76	NM_002965_76	S100A9	-1.94625585480687	3.13123065440095	-7.92112936323882	1.41864389734529e-06	2.16581416091886e-05	5.30420326558336
BC029424_1034	BC029424_1034	LOC493869	1.29707831423758	-1.09963473222582	7.91870198435952	1.42374770013273e-06	2.17224241325144e-05	5.30048373312366
NM_005508_374	NM_005508_374	CCR4	1.06649322697337	1.74039707486464	7.91729569841582	1.42671342334548e-06	2.17540253641141e-05	5.29832850074366
NM_015703_1117	NM_015703_1117	CTA-126B4.3	0.609379928058296	0.441589462565384	7.91550760945742	1.43049375786299e-06	2.17893085432859e-05	5.29558776191706
NM_006736_2886	NM_006736_2886	DNAJB2.1	-1.45772131602363	1.04919280089196	-7.91535385513169	1.43081931511627e-06	2.17893085432859e-05	5.29535207190971
NM_152945_1745	NM_152945_1745	RBM45.1	1.01777430878501	-0.043635534577121	7.9149171041576	1.43174451240781e-06	2.17897537808247e-05	5.2946825597908
NM_017775_2553	NM_017775_2553	TTC19	0.644305070308577	-0.0886032133749418	7.90973826980781	1.44276345735758e-06	2.19437193764455e-05	5.28674186220469
NM_022044_761	NM_022044_761	SDF2L1	0.934409026596985	-0.087326558217615	7.90201926465921	1.45935362631213e-06	2.21330188906738e-05	5.27489993432591
NM_018586_1226	NM_018586_1226	SLC25A37.2	0.613063502435647	-1.14353605044217	7.89889165979997	1.46613291563664e-06	2.22157959553166e-05	5.27009961521248
NM_003269_1737	NM_003269_1737	NR2E1	0.778500478386051	0.595221488508064	7.89405009014591	1.47669300633848e-06	2.23515461865674e-05	5.26266618500081
NM_024516_880	NM_024516_880	C16orf53	0.772402706020201	-0.432976366571837	7.89378346282536	1.47727688369563e-06	2.23515461865674e-05	5.2622567352804
XM_291190_3219	XM_291190_3219	AARS2	0.601293341792035	-0.480701531314599	7.89310304894558	1.47876800222808e-06	2.23515461865674e-05	5.2612118074198
NM_032353_531	NM_032353_531	VPS25	0.626672294914917	0.331898951088082	7.89205172735196	1.48107508646022e-06	2.23725131072749e-05	5.25959715069286
NM_017729_1952	NM_017729_1952	EPS8L1	-1.35107215037989	0.847444551667914	-7.89069009729096	1.4840687815348e-06	2.24038192221766e-05	5.25750570009036
NM_005998_1698	NM_005998_1698	CCT3	0.832189407962911	-0.16862596544323	7.88987624254901	1.48586118230473e-06	2.24169627504038e-05	5.25625551325495
NM_017576_4414	NM_017576_4414	KIF27.1	0.835891905921785	0.663581204818716	7.88165282252653	1.50410089278035e-06	2.26779349837228e-05	5.24361849043082
NM_017760_3668	NM_017760_3668	NCAPG2	1.26323407688733	-1.54722068254913	7.88123937887	1.50502413913358e-06	2.26779349837228e-05	5.24298291718446
NM_001450_1813	NM_001450_1813	FHL2	-0.664304105641222	1.22458815752837	-7.88080770973276	1.50598872278548e-06	2.26784184137107e-05	5.24231930303831
NM_012332_951	NM_012332_951	ACOT9	0.755106511696593	0.762109230373189	7.87247471888691	1.52473765812173e-06	2.29302700315063e-05	5.22950411869919
NM_013367_2169	NM_013367_2169	ANAPC4	0.823323122224846	-0.306593189218951	7.87199035222852	1.5258350184973e-06	2.29302700315063e-05	5.22875894340091
NM_016545_1927	NM_016545_1927	IER5	-0.715121910922693	1.37589638706952	-7.8717037741123	1.52648467027174e-06	2.29302700315063e-05	5.22831804223656
NM_006783_62	NM_006783_62	GJB6	-1.10908354868547	0.954375752984892	-7.86724765650791	1.53662403358068e-06	2.30683311707915e-05	5.22146093293874
NM_001933_2193	NM_001933_2193	DLST	0.667741028985708	0.211060332629225	7.86596141188345	1.53956393791049e-06	2.30982078778428e-05	5.21948117373351
NM_002888_627	NM_002888_627	RARRES1	-2.01371343326819	0.573972626525048	-7.86044223387913	1.55224642939329e-06	2.32629100001573e-05	5.21098375740333
NM_003348_1047	NM_003348_1047	UBE2N	1.16690868896966	-0.0190845671011652	7.86035191394906	1.55245489022431e-06	2.32629100001573e-05	5.21084466671982
NM_177436_548	NM_177436_548	CSE1L.1	0.945358905397076	0.266139904076973	7.85847041366311	1.5568041722102e-06	2.33137176528031e-05	5.20794695900645
NM_003091_460	NM_003091_460	SNRPB	0.956610344123349	-0.205076511611882	7.85348561746197	1.56838935734438e-06	2.344618489717e-05	5.20026764375149
AK098551_55	AK098551_55	ANKAR	0.621516343303993	-0.378013247933063	7.85342017473855	1.56854205705985e-06	2.344618489717e-05	5.20016680481862
NM_145060_1754	NM_145060_1754	C18orf24	1.40654379526722	-0.431577914051038	7.84933981823688	1.57809396214691e-06	2.35744749136442e-05	5.1938784022079
NM_145035_1214	NM_145035_1214	C3orf57	-2.28564914976235	-1.5244992835539	-7.84742861648331	1.58258909064249e-06	2.36271127590088e-05	5.19093223316508
NM_014595_891	NM_014595_891	NT5C	1.02683187033935	0.453848460511791	7.84176547195905	1.59598831293881e-06	2.37833552516371e-05	5.18219957541646
NM_031207_835	NM_031207_835	HYI	1.09183144570833	0.865872643637979	7.83832299755663	1.60419183580292e-06	2.38617403343896e-05	5.17688920267976
NM_003337_842	NM_003337_842	UBE2B.1	-0.890771698981346	0.864606534453518	-7.8375081651081	1.6061401154901e-06	2.38761171202441e-05	5.17563201540863
NM_003136_1615	NM_003136_1615	SRP54.1	0.637500118725317	-0.350719080027322	7.83481409910087	1.61259948276748e-06	2.39474547627943e-05	5.17147478911113
NM_005313_1770	NM_005313_1770	PDIA3	0.794751729791478	0.197259092140347	7.83468556558075	1.61290834298754e-06	2.39474547627943e-05	5.17127642498472
BC018088_184	BC018088_184	LOC645158	0.877691079920839	-0.424453874889594	7.83349848924522	1.61576378748226e-06	2.39752137349412e-05	5.16944432449645
NM_001674_1222	NM_001674_1222	ATF3	-2.15435883960434	0.708818432932513	-7.829872893756	1.62451804398352e-06	2.40904139205361e-05	5.16384755449537
NM_002872_1257	NM_002872_1257	RAC2	1.27984274155101	0.798971723440623	7.8281064537359	1.62880136825836e-06	2.41392134527991e-05	5.16112011576817
NM_006808_354	NM_006808_354	SEC61B	0.754735221708291	0.386807089239424	7.82631923348471	1.63314721836068e-06	2.41888796288257e-05	5.15836018130798
NM_033112_1033	NM_033112_1033	C6orf153	0.62151970170345	0.359340729148795	7.82079810236162	1.64665003813205e-06	2.43740285620034e-05	5.14983150603358
NM_007370_1854	NM_007370_1854	RFC5	1.64357704355137	-1.35255359076427	7.8167194104375	1.65670081414677e-06	2.45078855231445e-05	5.14352848314768
NM_152515_2652	NM_152515_2652	CKAP2L	0.853713014074723	-0.302254392938903	7.80260923622465	1.69197389055385e-06	2.49775526556663e-05	5.12170666503595
NM_004553_448	NM_004553_448	NDUFS6	0.764683349599327	-0.268644050072233	7.80237826029945	1.69255784443002e-06	2.49775526556663e-05	5.12134923926229
NM_032355_1826	NM_032355_1826	MON1A	0.751092911234366	0.100429281221627	7.80132938309967	1.69521229639224e-06	2.4987314489919e-05	5.11972605787631
NM_005517_859	NM_005517_859	HMGN2	1.80723022641647	-1.14772596055463	7.80130493735579	1.69527421498217e-06	2.4987314489919e-05	5.11968822536497
NM_004453_1830	NM_004453_1830	ETFDH	-0.668889707463054	0.46172929388133	-7.79921251223606	1.70058297427705e-06	2.50503803358074e-05	5.1164496775913
NM_005484_1621	NM_005484_1621	PARP2	0.846117746580877	-0.687859513857451	7.79677686140314	1.70678465552999e-06	2.51265150257199e-05	5.11267918841874
NM_000330_2386	NM_000330_2386	RS1	-1.66663533470098	1.24026784290213	-7.79538883356658	1.7103295436466e-06	2.5163469147904e-05	5.11053011957243
NM_003897_1087	NM_003897_1087	IER3	1.32955474816752	1.39929205951374	7.79160746599662	1.72002627542385e-06	2.52755522769232e-05	5.10467420156064
NM_012381_1925	NM_012381_1925	ORC3L	0.622533380354932	-0.285691977360305	7.79053746771542	1.72278064259426e-06	2.53007398719158e-05	5.10301683974496
NM_001748_2686	NM_001748_2686	CAPN2	1.13640775511432	0.990091820708717	7.78973142379012	1.72485861880338e-06	2.53159695891962e-05	5.10176822905503
AF527534_290	AF527534_290	SVIP	-0.667335362564549	-0.100478026082128	-7.78056421359705	1.74867867466063e-06	2.56191960046666e-05	5.08756173980333
NM_002787_686	NM_002787_686	PSMA2	0.762949354206016	-0.275137940709619	7.77352481415558	1.76720544068301e-06	2.58629737038586e-05	5.07664533400451
NM_021127_933	NM_021127_933	PMAIP1	0.674330465626485	-0.283523837288851	7.77224911002377	1.77058504439622e-06	2.58782918442315e-05	5.07466633713642
NM_181825_2043	NM_181825_2043	NF2.1	1.07352470270598	0.607965754144906	7.77223594067091	1.77061996828952e-06	2.58782918442315e-05	5.07464590644812
NM_003831_1317	NM_003831_1317	RIOK3	-0.783737389428118	0.959626375469761	-7.76463607537773	1.79089590508598e-06	2.61589119589736e-05	5.06285186109842
NM_007063_4190	NM_007063_4190	TBC1D8	-0.689325652813925	-0.3061428194557	-7.76329206888801	1.7945070572669e-06	2.61959253497785e-05	5.06076534968761
NM_014763_695	NM_014763_695	MRPL19.1	0.815666588078819	0.314318984142905	7.76234516542076	1.79705586542855e-06	2.62173957091915e-05	5.05929518248752
NM_015382_8829	NM_015382_8829	HECTD1	-0.950382175469226	0.220835297666503	-7.76170372607244	1.79878461763377e-06	2.62268836336051e-05	5.05829921427184
NM_003276_2211	NM_003276_2211	TMPO	0.764238318783639	-0.482519398589864	7.76063029318426	1.80168156980106e-06	2.62507665332185e-05	5.05663236650962
NM_003359_2810	NM_003359_2810	UGDH	0.603843564631807	-0.878325334029825	7.76026522637208	1.80266792432834e-06	2.62507665332185e-05	5.05606544944642
AF054830_1138	AF054830_1138	IL1R1	0.656534522926722	-0.337396778267934	7.7584730623455	1.80751835086174e-06	2.62911760125344e-05	5.05328212313051
NM_020151_3269	NM_020151_3269	STARD7	0.956667463392422	-0.5499737689447	7.75189437823964	1.82544175067899e-06	2.65360091909821e-05	5.04306149716136
NM_022754_990	NM_022754_990	SFXN1.1	0.974153980293214	-0.0796674565061828	7.74952219382484	1.83195062252372e-06	2.66147187214915e-05	5.0393746975951
NM_018224_441	NM_018224_441	C7orf44.1	0.784163370484479	-1.00099838815606	7.74510518641686	1.84413550152865e-06	2.67719816111439e-05	5.03250792676336
NM_017611_1769	NM_017611_1769	SLC43A3.1	0.602269212238252	-0.136259198439809	7.74480127397154	1.84497702221535e-06	2.67719816111439e-05	5.03203536489357
NM_022549_1649	NM_022549_1649	FEZ1.1	1.24228459128269	0.656409104636233	7.74192727366311	1.85295507647327e-06	2.68717158377041e-05	5.02756590816649
NM_015929_1006	NM_015929_1006	LIPT1	0.760049062872867	-0.49131629932817	7.73441243347337	1.87398839722882e-06	2.71282129884553e-05	5.01587424176791
NM_025261_541	NM_025261_541	LY6G6C	-0.776187052038513	0.365890109095583	-7.7334135000423	1.87680323491716e-06	2.71391375803013e-05	5.01431953720981
NM_003141_1054	NM_003141_1054	TRIM21	0.610426960485611	0.3574616729117	7.73326025294454	1.87723545585689e-06	2.71391375803013e-05	5.01408101736777
NM_080677_641	NM_080677_641	DYNLL2	0.759135836834365	0.617137990453742	7.73295708990998	1.87809081199207e-06	2.71391375803013e-05	5.01360915342595
NM_078467_1971	NM_078467_1971	CDKN1A.1	-1.24431540623267	2.45820537062907	-7.72470150510674	1.90154227113079e-06	2.74617031080172e-05	5.00075498833107
NM_002689_2201	NM_002689_2201	POLA2	1.1785344552989	-0.986394460404232	7.7221174057448	1.90894622056808e-06	2.75515675460145e-05	4.99672965232462
NM_006478_2353	NM_006478_2353	GAS2L1	0.78784531583753	0.907078065609708	7.72173984661824	1.91003054615873e-06	2.75515675460145e-05	4.99614144327853
NM_017523_976	NM_017523_976	XAF1	-0.609277079706253	0.404030591130401	-7.71904504136441	1.91778875665016e-06	2.76273262074558e-05	4.99194259752217
NM_014503_8155	NM_014503_8155	UTP20	0.660798609313584	-0.433275655915181	7.71873255417597	1.91869054129905e-06	2.76273262074558e-05	4.99145564190776
